date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,premium_paid,premium_received,dollar_pnl,r_multiple,stop_px,target_px,dollar_risk,pct_risk_of_acct,account_equity_pre,followed_rules,setup_quality,fill_quality,gamma_recommended,j_override,hold_minutes,trade_grade,trade_grade_score,delta_at_entry,iv_at_entry,iv_regime,slippage_cents,exit_slippage_cents,tod_bucket,bars_after_trigger,entry_relative_to_bar,hold_quality_pct,cf_time_stop_pnl,cf_high_water_pnl,archetype_match_json,tape_assistance,notes_short,account_id
2022-08-26,10:38:58,11:08:26,MOMENTUM_BREAKOUT,SPXW 2022-08-26 4080.0P,0,4080.0,P,1,2.3,3.2,230,320,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",230,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,29,WIN,,OTM(~-43pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.72,""level"":{""level_name"":""ROUND"",""level_px"":412,""dist_pct"":0.08},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-08-26). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.72%; new_extreme=True; nearest level ROUND@412 (0.08% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-07,09:59:40,10:15:23,RIDE_THE_RIBBON,SPXW 2022-09-07 3870.0P,0,3870.0,P,1,3.1,4,310,400,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,16,WIN,,OTM(~-48pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""rejection"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.34,""level"":{""level_name"":""ROUND"",""level_px"":392,""dist_pct"":-0.064},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-07). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=rejection; VWAP below; prior-30m 0.34%; new_extreme=False; nearest level ROUND@392 (-0.064% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-09,10:08:40,10:44:47,MOMENTUM_BREAKOUT,SPXW 2022-09-09 4090.0C,0,4090.0,C,2,2.15,2.6,430,520,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",430,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,36,WIN,,OTM(~-38pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.37,""level"":{""level_name"":""IDH"",""level_px"":405.06,""dist_pct"":0.031},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-09). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.37%; new_extreme=True; nearest level IDH@405.06 (0.031% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-12,10:09:25,10:19:20,RIDE_THE_RIBBON,SPXW 2022-09-12 4140.0C,0,4140.0,C,1,2.7,3.6,270,360,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",270,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,10,WIN,,OTM(~-31pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.39,""level"":{""level_name"":""ROUND"",""level_px"":411,""dist_pct"":-0.033},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-12). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.39%; new_extreme=False; nearest level ROUND@411 (-0.033% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-15,11:20:19,11:35:39,BEARISH_REJECTION,SPXW 2022-09-15 3955.0C,0,3955.0,C,2,2.1,2.55,420,510,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",420,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,15,WIN,,OTM(~-33pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.13,""level"":{""level_name"":""ROUND"",""level_px"":392,""dist_pct"":0.043},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-15). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.13%; new_extreme=False; nearest level ROUND@392 (0.043% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-05-25,14:42:07,15:32:24,RIDE_THE_RIBBON,SPXW 2023-05-25 4165.0C,0,4165.0,C,1,1.1,2,110,200,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",110,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,50,WIN,,OTM(~-23pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.17,""level"":{""level_name"":""ROUND"",""level_px"":414,""dist_pct"":0.048},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-05-25). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m -0.17%; new_extreme=False; nearest level ROUND@414 (0.048% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-15,09:51:20,09:52:13,MOMENTUM_BREAKOUT,SPXW 2023-06-15 4400.0C,0,4400.0,C,1,3.1,4,310,400,90,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,1,WIN,,OTM(~-13pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.53,""level"":{""level_name"":""ROUND"",""level_px"":439,""dist_pct"":-0.074},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-15). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.53%; new_extreme=True; nearest level ROUND@439 (-0.074% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-03-08,13:02:30,13:30:48,BEARISH_REJECTION,SPY 2022-03-09 419.0P,1,419.0,P,1,1.31,2.17,131,217,86,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",131,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,28,WIN,,OTM(~-8pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bearish_reversal_off_high"",""trigger"":""rejection"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.62,""level"":{""level_name"":""ROUND"",""level_px"":427,""dist_pct"":-0.11},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-03-08). 1-2_lot. Archetype=reversal-off-extreme (bearish_reversal_off_high); trigger=rejection; VWAP above; prior-30m 0.62%; new_extreme=False; nearest level ROUND@427 (-0.11% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-08-19,14:59:48,15:02:10,MOMENTUM_BREAKOUT,SPXW 2022-08-19 4210.0P,0,4210.0,P,2,1.35,1.78,270,356,86,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",270,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,2,WIN,,OTM(~-8pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.11,""level"":{""level_name"":""IDL"",""level_px"":421.76,""dist_pct"":0.009},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-08-19). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.11%; new_extreme=True; nearest level IDL@421.76 (0.009% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-25,09:44:08,10:18:49,RIDE_THE_RIBBON,SPXW 2022-05-25 4020.0C,0,4020.0,C,1,2.35,3.2,235,320,85,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",235,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,35,WIN,,OTM(~-75pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.56,""level"":{""level_name"":""IDH"",""level_px"":394.93,""dist_pct"":-0.11},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-25). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.56%; new_extreme=False; nearest level IDH@394.93 (-0.11% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-10,09:56:00,10:23:23,MOMENTUM_BREAKOUT,SPXW 2022-06-10 3850.0P,0,3850.0,P,1,2.65,3.5,265,350,85,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",265,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,27,WIN,,OTM(~-84pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.37,""level"":{""level_name"":""IDL"",""level_px"":393.06,""dist_pct"":0.093},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-10). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.37%; new_extreme=True; nearest level IDL@393.06 (0.093% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-10,09:56:00,10:31:22,MOMENTUM_BREAKOUT,SPXW 2022-06-10 3850.0P,0,3850.0,P,2,2.425,2.85,485,570,85,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",485,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,35,WIN,,OTM(~-84pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.37,""level"":{""level_name"":""IDL"",""level_px"":393.06,""dist_pct"":0.093},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-10). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.37%; new_extreme=True; nearest level IDL@393.06 (0.093% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-21,10:42:38,11:00:00,BEARISH_REJECTION,SPXW 2022-07-21 3990.0C,0,3990.0,C,1,1.55,2.4,155,240,85,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",155,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,17,WIN,,OTM(~-56pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""counter_trend_fade"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.07,""level"":{""level_name"":""ROUND"",""level_px"":393,""dist_pct"":0.102},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-21). 1-2_lot. Archetype=reversal-off-extreme (counter_trend_fade); trigger=reclaim; VWAP below; prior-30m -0.07%; new_extreme=False; nearest level ROUND@393 (0.102% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-02,09:45:59,10:05:09,RIDE_THE_RIBBON,SPXW 2022-09-02 3940.0P,0,3940.0,P,1,2.95,3.8,295,380,85,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",295,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,19,WIN,,OTM(~-44pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.47,""level"":{""level_name"":""ROUND"",""level_px"":398,""dist_pct"":0.095},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-02). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.47%; new_extreme=False; nearest level ROUND@398 (0.095% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-03-07,10:13:20,10:55:13,MOMENTUM_BREAKOUT,SPY 2022-03-07 423.0P,0,423.0,P,2,0.74,1.15,148,230,82,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",148,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,42,WIN,,OTM(~-4pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.77,""level"":{""level_name"":""ROUND"",""level_px"":427,""dist_pct"":-0.012},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-03-07). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.77%; new_extreme=True; nearest level ROUND@427 (-0.012% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-08,13:29:26,13:46:06,RIDE_THE_RIBBON,SPXW 2022-04-08 4485.0P,0,4485.0,P,1,2.1,2.9,210,290,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",210,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,17,WIN,,OTM(~-8pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.16,""level"":{""level_name"":""ROUND"",""level_px"":449,""dist_pct"":0.056},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-08). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP above; prior-30m -0.16%; new_extreme=False; nearest level ROUND@449 (0.056% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-06,13:50:55,13:54:20,RIDE_THE_RIBBON,SPXW 2022-05-06 4050.0P,0,4050.0,P,2,2.25,2.65,450,530,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",450,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,3,WIN,,OTM(~-52pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.24,""level"":{""level_name"":""ROUND"",""level_px"":410,""dist_pct"":0.041},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-06). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.24%; new_extreme=False; nearest level ROUND@410 (0.041% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-25,14:11:22,14:17:09,BEARISH_REJECTION,SPXW 2022-05-25 4010.0C,0,4010.0,C,1,1.25,2.05,125,205,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",125,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,6,WIN,,OTM(~-64pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""counter_trend_fade"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.03,""level"":{""level_name"":""ROUND"",""level_px"":395,""dist_pct"":-0.089},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-25). 1-2_lot. Archetype=reversal-off-extreme (counter_trend_fade); trigger=reclaim; VWAP below; prior-30m -0.03%; new_extreme=False; nearest level ROUND@395 (-0.089% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-01,10:16:22,10:20:11,MOMENTUM_BREAKOUT,SPXW 2022-06-01 4065.0P,0,4065.0,P,2,2.8,3.2,560,640,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",560,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,4,WIN,,OTM(~-42pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-1.04,""level"":{""level_name"":""ROUND"",""level_px"":411,""dist_pct"":-0.061},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-01). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -1.04%; new_extreme=True; nearest level ROUND@411 (-0.061% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-06,09:32:18,09:33:42,MOMENTUM_BREAKOUT,SPXW 2022-09-06 3890.0P,0,3890.0,P,1,3.7,4.5,370,450,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",370,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,1,WIN,,OTM(~-42pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.01,""level"":{""level_name"":""SESSION_OPEN"",""level_px"":393.15,""dist_pct"":0.011},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-06). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m 0.01%; new_extreme=True; nearest level SESSION_OPEN@393.15 (0.011% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-12,11:35:08,12:41:28,RIDE_THE_RIBBON,SPXW 2023-06-12 4315.0C,0,4315.0,C,1,4.4,5.2,440,520,80,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",440,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,66,WIN,,OTM(~-5pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.09,""level"":{""level_name"":""ROUND"",""level_px"":431,""dist_pct"":-0.007},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-12). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.09%; new_extreme=False; nearest level ROUND@431 (-0.007% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-18,11:51:00,12:03:57,RIDE_THE_RIBBON,SPY 2022-02-18 432.0P,0,432.0,P,2,0.93,1.32,186,264,78,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",186,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,13,WIN,,OTM(~-2pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.27,""level"":{""level_name"":""ROUND"",""level_px"":434,""dist_pct"":-0.032},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-18). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.27%; new_extreme=False; nearest level ROUND@434 (-0.032% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
